district_id,district_name,state,care_need,planning_priority_score,risk_score,supply_score,evidence_score,data_quality_score,relevant_claims,strong_claims,partial_claims,pincode_inferred_claims,city_fallback_claims,uncertainty_label,explanation,updated_at
district:0e926db855e2a88952036c096db19ec63f3726394085c3503ec0f91fccf0598e,Kishanganj,Bihar,critical_care,68.4,49.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 49.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:aba0484de460fb13ae269958bf072e819851220e85a5f6b345eae6acd913ad64,Ribhoi,Meghalaya,critical_care,68.1,49.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 49.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:0662370ea5deaf4103c87e08296c27fd4a99b89fba4f6de5e11c05ad6685f90f,Dhubri,Assam,critical_care,68.0,49.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 49.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:79279d5d9eaa971b2b545e24ddaac0cb085d2182a80b90e5f6f31eb4449ec64d,Katihar,Bihar,critical_care,67.7,48.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 48.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:1de443778eacc243618db4c3721632c1b83b2aac73ac960195dd4cb7e05ad32e,East Jantia Hills,Meghalaya,critical_care,67.6,48.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 48.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4251deb161dee101d1e7265d4017bc953adb11cb4d81fde0feb2c98283228d88,Purba Champaran,Bihar,critical_care,67.6,48.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 48.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:00881afd78946aa9a840337b762e61e918b6dda99664ec3b8d3e3db963f305e8,Mon,Nagaland,critical_care,67.5,48.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 48.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:eaee9b3762cd8e5114639963cbaf1c6d12ee3c08534d2333ae89472f5646ef70,Jamui,Bihar,critical_care,67.5,48.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 48.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:2ec83d326ba6b71779acc08d6d326d988ab2ac780ce1ca9bb2c9ddc69e9b0087,Jamtara,Jharkhand,critical_care,67.4,48.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 48.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:dd7cabae0fc5eb9cbd76924f82d7f7adc60bce1b723489b1e25c8a118c601656,Rayagada,Odisha,critical_care,67.4,47.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 47.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:b288339f5161f84ad8db5a8dbf8cce47285a9323e1233b988fd60429fcc51687,Saharsa,Bihar,critical_care,67.2,47.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 47.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4abe1e732f1e6d4ac232abb96ed8bf8c273ac2d76723fa7d28f8ada2932f94cf,Chhota Udaipur,Gujarat,critical_care,67.0,47.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 47.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:6bef0ea9875d9042d8b2f76bcec686e2df8daba5b80a8ab1cc6b332558b90eb0,Narmada,Gujarat,critical_care,66.9,47.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 47.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:ed379b73d8b073a7615843bcdc81d9e9ef6f323723ba5b376e8da06c53009880,Narayanpur,Chhattisgarh,critical_care,66.9,47.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 47.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4228b9511e5f531435e3eb255edf714f54091f6981954829093594ae4a5ad0ee,Purnia,Bihar,critical_care,66.8,46.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:6d57be19e71f8558742b2a4945a4b9b6fa5358a45353e4419c00517a96c55cbc,Uttar Dinajpur,West Bengal,critical_care,66.7,46.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:7cf16156f85192622a39b56503ec38016e6622df1f734ed64c2e765149762fd6,Zunheboto,Nagaland,critical_care,66.7,46.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:ac3c8722c8192dde3bdfe8b0c7edd18383c97716cb63decdfed8a2adbcc5227f,The Dangs,Gujarat,critical_care,66.7,46.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:5f7513e57a507c0aaba497c303822cc7b705fe7ab2e7ed6215e48d6bd84e87dc,Lakhisarai,Bihar,critical_care,66.6,46.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:ad7e77701d3e16571f1d21944b6caabc5109bbbb0e1b4febf31fd0533b06f16f,Nawada,Bihar,critical_care,66.6,46.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:f742891644660f59429c77c6ea02b3282dbf91019eb5784e7c242f647196d758,Sukma,Chhattisgarh,critical_care,66.5,46.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:8fdbc210743f3971d2481e557caef9f9c5ff322b3e96873c3c0d0dc13746f52d,Kodagaon,Chhattisgarh,critical_care,66.4,46.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4725aa530ff7922b771a8d8ed206d3594d983b2385956deea12be3be71b0611f,Dohad,Gujarat,critical_care,66.3,46.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 46.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:25e076761de5c5d169708422e6b575ab13ee02f0a8ec4b3030bcb0f044c1a6cb,Madhepura,Bihar,critical_care,66.1,45.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 45.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:e766f091275fef2db574bb6e73c3d31179030629a358585b7a74139861ad52db,Simdega,Jharkhand,critical_care,66.1,45.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 45.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:ccd05623576ce560cb554e65e4328f979d6d40bda06e7b9d3fb7c2651f4878fb,Darbhanga,Bihar,critical_care,66.0,45.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 45.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:893762cba27fef7d898c1824a164b2783b02d9ae536ba42eefecf1d55e9b373b,Bhagalpur,Bihar,critical_care,65.9,45.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 45.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:0635b9fe98a4a8688ec36efee94f48fe5a3e61ddf3777c7b6d9c3ea538263050,Gaya,Bihar,critical_care,65.8,45.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 45.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:21b7205491798c794ff73e09c36711fa0e92f209d0fa84ddc1755423759f8e5e,Farrukhabad,Uttar Pradesh,critical_care,65.8,45.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 45.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:c8bb8f03d1ecb2bceaec621e60634151eb934d5f387f24a4ce86d0b0cf39a0e2,Godda,Jharkhand,critical_care,65.8,45.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 45.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:071a841e6de8e732fd8693827c2f6f705e211eb6cc6f150fb3e26bbf63d856e8,Budaun,Uttar Pradesh,critical_care,65.7,44.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 44.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:24b2183bb1a8902f973696e1d42fec789d7a3a0674162deeb1f103feaf62f342,Khunti,Jharkhand,critical_care,65.7,44.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 44.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4ac7fd466d595961766397066094a65c46af6f22160edab22b04479cea4d6a40,Kargil,Ladakh,critical_care,65.7,44.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 44.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
